airfoil,camber,camber_pos,thickness,t_over_c,Re,CL_max,alpha_CL_max,CD_min,LD_max,CL_at_LD_max,alpha_at_LD_max,CM_at_zero_lift
naca2610,2,6,10,0.1,5000000.0,1.3261266844435409,9.0,0.0044488326183682435,131.21471187398012,1.0944565113131004,6.5,-0.0811171763682799
naca2610,2,6,10,0.1,10000000.0,1.3395069065588021,9.0,0.004687831186807673,145.39857170300832,1.103160883660341,6.5,-0.08066288810421392
naca2610,2,6,10,0.1,17000000.0,1.345760193206306,9.0,0.004815830530225685,152.34634111267474,1.1721323145458085,7.0,-0.08032073863906695
naca2612,2,6,12,0.12,1700000.0,1.3397719663330352,9.5,0.005003176441243607,111.55580157995446,0.8523717744426224,4.5,-0.08257521195342783
naca2612,2,6,12,0.12,3000000.0,1.3518694859045959,9.5,0.004786658662576518,121.70570850357086,1.09304820222888,6.5,-0.08143474690062019
naca2612,2,6,12,0.12,5000000.0,1.3621137427978234,9.5,0.004792268006108414,133.14159300369937,1.1567636264888157,7.0,-0.08097603406720674
naca2612,2,6,12,0.12,10000000.0,1.3729260285080243,9.5,0.004973060542108945,145.80942369061927,1.1706689588694184,7.0,-0.08021949062027142
naca2612,2,6,12,0.12,17000000.0,1.3791983574193394,9.5,0.005043201987578993,151.5921137581824,1.180330084470699,7.0,-0.07998306591959432
naca2614,2,6,14,0.14,1700000.0,1.3900224914902253,10.0,0.0054315307698888544,113.74517964087423,0.9681541383523987,5.5,-0.08177688112670715
naca2614,2,6,14,0.14,3000000.0,1.4042127822216566,10.0,0.00517791889074583,122.54822296481574,1.1477664002757786,7.0,-0.0811593979507317
naca2614,2,6,14,0.14,5000000.0,1.414369645807978,10.0,0.005143566627582925,133.31357989985685,1.2134470508464268,7.5,-0.08050497222747288
naca2614,2,6,14,0.14,10000000.0,1.4211533475455365,10.0,0.005235129912022112,144.5971996767637,1.234235498287345,7.5,-0.07953965649946762
naca2614,2,6,14,0.14,17000000.0,1.429064013152622,9.5,0.005217347774246736,151.69270654627545,1.244273168590517,7.5,-0.07948760819510285
naca2615,2,6,15,0.15,1700000.0,1.4139976640643666,10.5,0.005642038053027121,114.26682679230582,1.0230447282798205,6.0,-0.0813693748624895
naca2615,2,6,15,0.15,3000000.0,1.4264678217075197,10.5,0.005370871328181698,122.58732563381221,1.1427572408149798,7.0,-0.08086097962822575
naca2615,2,6,15,0.15,5000000.0,1.4401714589966288,10.0,0.005313353572837305,132.8233027027261,1.2123057152745056,7.5,-0.0801353081220455
naca2615,2,6,15,0.15,10000000.0,1.4526233244348252,10.0,0.005360901421531499,143.3768178172614,1.2915997936812618,8.0,-0.07917224263488683
naca2615,2,6,15,0.15,17000000.0,1.4608813201035606,10.0,0.00530993952192969,151.73720718345194,1.2449543580288212,7.5,-0.0791688100273682
naca2616,2,6,16,0.16,1700000.0,1.4332709698879338,11.0,0.005867434898800251,114.19859352045773,1.0744559969641063,6.5,-0.0809110733494574
naca2616,2,6,16,0.16,3000000.0,1.450232460390271,10.5,0.00556263624181516,122.5908736140993,1.139321155188489,7.0,-0.08043161608207092
naca2616,2,6,16,0.16,5000000.0,1.4664222116886396,10.5,0.005488426278423235,131.7431798014477,1.2637706224823686,8.0,-0.07967814922745915
naca2616,2,6,16,0.16,10000000.0,1.4787236944740154,10.5,0.005479130385036074,142.59843140124607,1.2902803237506288,8.0,-0.07879810139935257
naca2616,2,6,16,0.16,17000000.0,1.4864090455114976,10.0,0.005403721476831979,151.18592187174232,1.3025682940510421,8.0,-0.0788131806575352
naca2617,2,6,17,0.17,1700000.0,1.4489839813322898,11.5,0.006081924365498793,113.4402111259213,1.0667040473955791,6.5,-0.08037240914076339
naca2617,2,6,17,0.17,3000000.0,1.4711978447763294,11.0,0.005750017332271013,122.36045501914573,1.1377026188082906,7.0,-0.079866072300425
naca2617,2,6,17,0.17,5000000.0,1.4872908936881513,11.0,0.005662785337727523,130.23467476505104,1.2597245883993262,8.0,-0.07913961102834526
naca2617,2,6,17,0.17,10000000.0,1.5010176757384976,10.5,0.005590524803269179,141.17208830960732,1.2859238281051988,8.0,-0.07840979368901103
naca2617,2,6,17,0.17,17000000.0,1.5172502270010573,10.5,0.005497819023936706,150.76296776731323,1.2995256200803715,8.0,-0.07842879403420322
naca2618,2,6,18,0.18,1700000.0,1.4640982802481635,11.5,0.00630488035703182,112.0337555657532,1.1100540228995268,7.0,-0.07972812278943779
naca2618,2,6,18,0.18,3000000.0,1.4887642818728475,11.5,0.005941927836227476,121.43076255533173,1.1822639035142917,7.5,-0.07916453381003553
naca2618,2,6,18,0.18,5000000.0,1.5045974457343576,11.5,0.005831866191772919,128.14026481860114,1.2533217990139869,8.0,-0.0785238338684635
naca2618,2,6,18,0.18,10000000.0,1.525623332884343,11.0,0.005698189515193111,139.31281017611008,1.3323193301662175,8.5,-0.07799455014835716
naca2618,2,6,18,0.18,17000000.0,1.5417753931220308,11.0,0.005593268211173715,149.35362228129028,1.293982589534886,8.0,-0.07801607572267832
naca3210,3,2,10,0.1,1700000.0,1.5377853709795448,11.0,0.005681817029036785,139.13265799199579,1.1894940248890196,7.0,-0.05699517749129141
naca3210,3,2,10,0.1,3000000.0,1.5554010648239454,11.0,0.005368140179131359,155.06753740768494,1.1452042091365364,6.5,-0.05645133855756231
naca3210,3,2,10,0.1,5000000.0,1.566632891974205,11.0,0.005187205891898019,167.67678117430472,1.1504705505407622,6.5,-0.05618498691300946
naca3210,3,2,10,0.1,10000000.0,1.5733303592886307,11.0,0.005042078601565856,183.277812539483,1.088472533344902,6.0,-0.05620921967425809
naca3210,3,2,10,0.1,17000000.0,1.5715884678594885,10.5,0.005047988636993581,191.98000019437504,1.0317644397395136,5.5,-0.056362540256403366
naca3212,3,2,12,0.12,1700000.0,1.5684880662357774,11.0,0.006055789770664416,137.9466287217642,1.2595855621525083,7.5,-0.05604654024216188
naca3212,3,2,12,0.12,3000000.0,1.5798346306031705,11.0,0.005764031889673041,154.44031407500933,1.2734783649648824,7.5,-0.05546734631243079
naca3212,3,2,12,0.12,5000000.0,1.591718479745801,11.0,0.005557022987840813,167.85520337719106,1.2163597979650442,7.0,-0.05520069166498303
naca3212,3,2,12,0.12,10000000.0,1.6053298889216394,11.0,0.005409671993484467,184.56390041924223,1.15564387184425,6.5,-0.05524482566593433
naca3212,3,2,12,0.12,17000000.0,1.6101740168725398,11.0,0.00531165703744651,193.0266589598751,1.162737882170031,6.5,-0.05531872345273622
naca3214,3,2,14,0.14,1700000.0,1.6241394798099247,11.5,0.006459961661737669,134.42861892122087,1.3752097346006111,8.5,-0.05475114561532464
naca3214,3,2,14,0.14,3000000.0,1.6387958096580983,11.5,0.006124059415960306,151.27515765799893,1.3359328514792064,8.0,-0.054174157736279094
naca3214,3,2,14,0.14,5000000.0,1.6476137284397183,11.5,0.0059260143943247095,165.83503034778101,1.3385825741523405,8.0,-0.05390681164103498
naca3214,3,2,14,0.14,10000000.0,1.6553173753861263,11.5,0.005692422684849171,184.11211201837736,1.2817466412863558,7.5,-0.053930003619672685
naca3214,3,2,14,0.14,17000000.0,1.6578120881935747,11.5,0.005514496212312034,193.47568384874012,1.2911522137443143,7.5,-0.05389072159591823
naca3215,3,2,15,0.15,1700000.0,1.638405076231919,12.0,0.006651713488237223,132.3434680681849,1.3773658700815252,8.5,-0.054128904944837304
naca3215,3,2,15,0.15,3000000.0,1.6567558493252645,12.0,0.006325350690562289,149.40140449372743,1.3929749466728185,8.5,-0.053572983321071
naca3215,3,2,15,0.15,5000000.0,1.6657621369908497,11.5,0.006087049939486459,164.2347799634838,1.3364276627846576,8.0,-0.05332539562612664
naca3215,3,2,15,0.15,10000000.0,1.6741885160716237,11.5,0.0058044411716956,183.19786576111295,1.3441865172074399,8.0,-0.05333560984789409
naca3215,3,2,15,0.15,17000000.0,1.6757148723234203,11.5,0.005624862459077751,192.57149185323595,1.2966411238589202,7.5,-0.05323717041407806
naca3216,3,2,16,0.16,1700000.0,1.642968768918301,12.0,0.006799599804311366,129.49895821776775,1.3761446261114834,8.5,-0.053527025671996305
naca3216,3,2,16,0.16,3000000.0,1.668649945943044,12.0,0.006498350021160216,146.87360800255001,1.389129686999364,8.5,-0.05297909644934415
naca3216,3,2,16,0.16,5000000.0,1.6844067292237068,12.0,0.006224752869762697,162.41628664479808,1.3932211218471295,8.5,-0.05274551418213104
naca3216,3,2,16,0.16,10000000.0,1.6924539523352782,12.0,0.0059280140110752055,181.57198200123227,1.4047964126089258,8.5,-0.05273817359424596
naca3216,3,2,16,0.16,17000000.0,1.691208648945255,12.0,0.005735995443936337,191.43389188291397,1.3600153395347019,8.0,-0.052579197119345736
naca3217,3,2,17,0.17,1700000.0,1.654436594608002,12.5,0.006841801105272152,125.8686114048636,1.369099681897941,8.5,-0.05273737126067517
naca3217,3,2,17,0.17,3000000.0,1.6860438370773974,12.5,0.006525543777153861,143.34079321123255,1.3806435894549312,8.5,-0.05215941747171498
naca3217,3,2,17,0.17,5000000.0,1.7086515260288468,12.5,0.0062441133432015765,159.34217561325042,1.3862676950891086,8.5,-0.05190592329941623
naca3217,3,2,17,0.17,10000000.0,1.7223187067663237,12.0,0.00595601553790732,179.43340967047718,1.4033390416050067,8.5,-0.051871494170483395
naca3217,3,2,17,0.17,17000000.0,1.724542185406721,12.0,0.00579410934112752,190.46343291812872,1.4193879973321206,8.5,-0.05164728303214882
naca3218,3,2,18,0.18,1700000.0,1.653383181301604,13.0,0.006944163525985849,121.95301535208694,1.3577460851854795,8.5,-0.0519453411613388
naca3218,3,2,18,0.18,3000000.0,1.6877655618705438,12.5,0.0066429421102708035,139.9291028991716,1.3680916899356672,8.5,-0.05152104236912084
naca3218,3,2,18,0.18,5000000.0,1.7146603669282547,12.5,0.006354040885358481,156.3365111345866,1.377521043101397,8.5,-0.051298688966024304
naca3218,3,2,18,0.18,10000000.0,1.7359626023989037,12.5,0.006073653825813222,176.4285371121893,1.4026550041237715,8.5,-0.05124021405557753
naca3218,3,2,18,0.18,17000000.0,1.738685935029656,12.5,0.005896426197586722,187.61549462013016,1.4201227031873647,8.5,-0.050953713537099425
naca3410,3,4,10,0.1,1700000.0,1.4284984957100706,9.5,0.004834724525529444,141.56038231035149,0.8294897360394397,3.5,-0.08600675911647433
naca3410,3,4,10,0.1,3000000.0,1.4453524365684334,9.5,0.004691264019450384,150.5144563707153,0.8265943838698933,3.5,-0.08560775632919176
naca3410,3,4,10,0.1,5000000.0,1.4583467907784913,9.5,0.004842967688088026,154.40862581272427,0.8217255309178242,3.5,-0.085453546592958
naca3410,3,4,10,0.1,10000000.0,1.4725051508855218,9.5,0.0050163570755791375,156.0063643865255,1.1802373160048192,6.5,-0.08523850569085453
naca3410,3,4,10,0.1,17000000.0,1.479766147586331,9.5,0.0048992681968180124,169.0593141422575,1.1850931663978028,6.5,-0.08520272113376529
naca3412,3,4,12,0.12,1700000.0,1.4808188350210685,10.0,0.005378657813770499,140.47841382783434,0.9575856219755536,4.5,-0.08543294611600541
naca3412,3,4,12,0.12,3000000.0,1.4971640478729151,10.0,0.005180393507722956,150.17081112794227,0.889563119335346,4.0,-0.08514430967933315
naca3412,3,4,12,0.12,5000000.0,1.5101636406037466,10.0,0.005269653253250873,155.04352453593273,0.8877108460595414,4.0,-0.08487321085398442
naca3412,3,4,12,0.12,10000000.0,1.5242079439151142,10.0,0.005214752526387985,158.65034167538,1.1855548114205596,6.5,-0.08461637397977495
naca3412,3,4,12,0.12,17000000.0,1.5311948296576372,10.0,0.005061431990770043,170.18770118141305,1.2523592467134605,7.0,-0.08456551654122454
naca3414,3,4,14,0.14,1700000.0,1.5246281020806076,11.0,0.005905076515522373,138.7192556515425,1.022616417630486,5.0,-0.08475132177116086
naca3414,3,4,14,0.14,3000000.0,1.5412826868601852,10.5,0.005674994199695975,149.25232741242613,1.012626184915559,5.0,-0.08448687554931494
naca3414,3,4,14,0.14,5000000.0,1.5570304536433932,10.5,0.005666446545543457,155.59254192539493,1.012245239958503,5.0,-0.08424503793325983
naca3414,3,4,14,0.14,10000000.0,1.5706971644988421,10.5,0.005415289440061827,158.89212147207598,1.2496416795986258,7.0,-0.08405537764865187
naca3414,3,4,14,0.14,17000000.0,1.5750450610211266,10.5,0.005234234865747526,169.6933733473866,1.3198294513783508,7.5,-0.08400235940792758
naca3415,3,4,15,0.15,1700000.0,1.5397663229346659,11.0,0.006186884510202364,137.63694958171425,1.0820835155177344,5.5,-0.08430261487618268
naca3415,3,4,15,0.15,3000000.0,1.5618708414646754,11.0,0.005915601278551677,148.76589253222346,1.0111200256887214,5.0,-0.08402031749164876
naca3415,3,4,15,0.15,5000000.0,1.5772228458325945,11.0,0.00581341155399412,155.4971223892316,1.0733772579015943,5.5,-0.08385219732319038
naca3415,3,4,15,0.15,10000000.0,1.5911055546112092,10.5,0.005517799681134474,158.56467456422592,1.2528747948077281,7.0,-0.08374409540166218
naca3415,3,4,15,0.15,17000000.0,1.5997308969895492,10.5,0.005326909896445182,168.47534279294334,1.3799341443839888,8.0,-0.08368998773229941
naca3416,3,4,16,0.16,1700000.0,1.554416387189134,11.5,0.006457621683985305,136.05971133629654,1.1383242455627476,6.0,-0.0838034132480652
naca3416,3,4,16,0.16,3000000.0,1.5765261377768138,11.5,0.0061476727402595575,147.94389715892464,1.069748942958048,5.5,-0.08349638816513971
naca3416,3,4,16,0.16,5000000.0,1.593148572301554,11.0,0.005940406385900262,155.09000557714168,1.1329215599006675,6.0,-0.08340242883125332
naca3416,3,4,16,0.16,10000000.0,1.6143217400151444,11.0,0.0056198962475282385,158.14595645980123,1.2015142463974995,6.5,-0.08339927038223888
naca3416,3,4,16,0.16,17000000.0,1.6227802034259249,11.0,0.005417613133634745,166.86779963722037,1.3820507275226839,8.0,-0.08335383349500776
naca3417,3,4,17,0.17,1700000.0,1.5651665882166517,12.0,0.006720809569338671,134.251737435411,1.1298309738618213,6.0,-0.08324566836371385
naca3417,3,4,17,0.17,3000000.0,1.5873556959359318,11.5,0.006371175517848266,146.56477729823368,1.125342505833158,6.0,-0.08293621716242476
naca3417,3,4,17,0.17,5000000.0,1.6098643232218914,11.5,0.00605843731363762,154.52522212278672,1.1366909471744804,6.0,-0.08290693200821876
naca3417,3,4,17,0.17,10000000.0,1.6304889765767896,11.5,0.005720740475188267,157.9356546243365,1.2042969502581073,6.5,-0.08300973985861741
naca3417,3,4,17,0.17,17000000.0,1.6395569259538978,11.0,0.005510998128404844,164.27180180530203,1.4351676840140688,8.5,-0.08298626187754962
naca3418,3,4,18,0.18,1700000.0,1.585135500916913,12.5,0.007016311943663231,132.33990082576653,1.17892698949139,6.5,-0.08236584268006426
naca3418,3,4,18,0.18,3000000.0,1.6139065543456743,12.5,0.006576374038514748,145.21931903059925,1.1213629634385316,6.0,-0.08200626945251317
naca3418,3,4,18,0.18,5000000.0,1.6397798325287043,12.0,0.006212973263549061,152.47069264969613,1.188002281078067,6.5,-0.08193326390767058
naca3418,3,4,18,0.18,10000000.0,1.6647830374306167,12.0,0.00582417642161034,157.1749486137738,1.3102235129463513,7.5,-0.08205613847112857
naca3418,3,4,18,0.18,17000000.0,1.6741833290215262,11.5,0.005587074485505787,164.6477529005258,1.4322282454267816,8.5,-0.0821064387120886
naca3610,3,6,10,0.1,1700000.0,1.4254302470724938,9.0,0.004631179851429481,136.68142017108454,0.7247032005769272,2.0,-0.12336480168459495
naca3610,3,6,10,0.1,3000000.0,1.444397043844016,9.0,0.004304586595498028,127.82433998964287,0.7214615172128309,2.0,-0.12145325741732424
naca3610,3,6,10,0.1,5000000.0,1.4577350292088276,9.0,0.0042470886027545845,138.10465216235815,1.1802029937152811,6.0,-0.12117052051242072
naca3610,3,6,10,0.1,10000000.0,1.4720619646111255,9.0,0.004362074036564743,151.1182375409373,1.2519734877116064,6.5,-0.12131916219837101
naca3610,3,6,10,0.1,17000000.0,1.4802453993750568,9.0,0.004483952300893557,157.74742773625118,1.2625123121363437,6.5,-0.12092550318715631
naca3612,3,6,12,0.12,1700000.0,1.459832608559244,9.5,0.004970958721067759,126.19956560673856,0.8375422602411401,3.0,-0.1224405418392937
naca3612,3,6,12,0.12,3000000.0,1.4758825577532868,9.5,0.004640554054983036,127.86173773948555,1.1169893606649628,5.5,-0.12123442861076612
naca3612,3,6,12,0.12,5000000.0,1.4879920724835187,9.5,0.00455558112869181,138.39080332405084,1.2414662380071144,6.5,-0.12119125876205698
naca3612,3,6,12,0.12,10000000.0,1.501590806364823,9.5,0.004652872274273591,149.6004230430945,1.3169204142008226,7.0,-0.121085273643026
naca3612,3,6,12,0.12,17000000.0,1.5114352104859627,9.0,0.004778243374036081,157.28997736163882,1.2695569820330592,6.5,-0.12023215720330444
naca3614,3,6,14,0.14,1700000.0,1.4949062163394824,10.0,0.005343189909277929,124.35905892939083,1.056510892317454,5.0,-0.12152764917361723
naca3614,3,6,14,0.14,3000000.0,1.513451457462595,10.0,0.004993829048302094,129.02592379859257,1.1222276170534808,5.5,-0.12080982500413606
naca3614,3,6,14,0.14,5000000.0,1.5276597721170464,10.0,0.0048803833603533265,136.19395208640753,1.294575403275152,7.0,-0.12091460775693483
naca3614,3,6,14,0.14,10000000.0,1.5430860016192989,9.5,0.004946958919185288,146.5219865105992,1.373504703820273,7.5,-0.12040870172989826
naca3614,3,6,14,0.14,17000000.0,1.5589148895832905,9.5,0.005073458443681841,156.65426899438745,1.3298872736012097,7.0,-0.11931602682927285
naca3615,3,6,15,0.15,1700000.0,1.5147426513744495,10.5,0.005545687662639271,123.27983525546567,1.1068635261296007,5.5,-0.12111459569767571
naca3615,3,6,15,0.15,3000000.0,1.5308389263349507,10.5,0.005170583656288017,129.03911197427823,1.1239279340700379,5.5,-0.12050431043227974
naca3615,3,6,15,0.15,5000000.0,1.5440390062787512,10.0,0.005046882376265003,134.28980603035015,1.3416482807851302,7.5,-0.1205880861292209
naca3615,3,6,15,0.15,10000000.0,1.5675634624349268,10.0,0.005093414065280664,144.85371978263558,1.3697928508072605,7.5,-0.11987894439488923
naca3615,3,6,15,0.15,17000000.0,1.58270335014511,10.0,0.005212032374630106,155.38719091443704,1.384460305075291,7.5,-0.11880787040463604
naca3616,3,6,16,0.16,1700000.0,1.5450216787590547,11.0,0.00574758625766123,121.04575108290693,1.1501984733344628,6.0,-0.12027077701793927
naca3616,3,6,16,0.16,3000000.0,1.564274752450851,11.0,0.005362746208044302,127.47147147703538,1.1699652709233113,6.0,-0.11978949563136722
naca3616,3,6,16,0.16,5000000.0,1.5784180582508187,10.5,0.005202676536409721,133.55344256347237,1.3846064591181215,8.0,-0.11978385655049335
naca3616,3,6,16,0.16,10000000.0,1.602103420990446,10.5,0.00522142717461034,145.32736057566447,1.364638504017293,7.5,-0.1188899884862627
naca3616,3,6,16,0.16,17000000.0,1.6158186239622518,10.5,0.005312228775029691,156.84263640428222,1.3808011937271765,7.5,-0.11790025026432867
naca3617,3,6,17,0.17,1700000.0,1.5609869092401696,11.5,0.005951399776327905,118.37532153465978,1.1438056284421767,6.0,-0.11976964673190295
naca3617,3,6,17,0.17,3000000.0,1.5798707735910895,11.5,0.005532109243121366,125.98270478853793,1.1646837380452462,6.0,-0.1193096411248663
naca3617,3,6,17,0.17,5000000.0,1.5993551320317,11.0,0.0053640247626073135,132.27839173830992,1.1242674308539933,5.5,-0.11917215366210013
naca3617,3,6,17,0.17,10000000.0,1.621608262611486,11.0,0.005363513034329005,142.834263664844,1.3545750581449487,7.5,-0.11805536365328963
naca3617,3,6,17,0.17,17000000.0,1.6352051896336792,10.5,0.005405563895837696,154.61715336179998,1.373098403342477,7.5,-0.11723547553722237
naca3618,3,6,18,0.18,1700000.0,1.5740265573858154,12.0,0.0061414996672750025,115.27125001802001,1.1810728770366132,6.5,-0.11917591055327631
naca3618,3,6,18,0.18,3000000.0,1.5961929655598945,11.5,0.005711915487143273,123.84357645675837,1.1557354278518563,6.0,-0.11870652798050876
naca3618,3,6,18,0.18,5000000.0,1.6177572528075206,11.5,0.005530269910110671,131.0584267527369,1.1683272860266312,6.0,-0.11842611942738551
naca3618,3,6,18,0.18,10000000.0,1.6388458322838437,11.5,0.005501883926234579,140.27026792341806,1.238552898012994,6.5,-0.1171325605755779
naca3618,3,6,18,0.18,17000000.0,1.6582122925736358,11.0,0.005501352396343894,151.65481688264595,1.4139837887116546,8.0,-0.11650519560007576
naca4210,4,2,10,0.1,1700000.0,1.686001315769652,11.5,0.006633143384709393,148.50770011422756,1.353504431436962,7.5,-0.07609786691741069
naca4210,4,2,10,0.1,3000000.0,-0.39416335125787527,-8.0,0.018388503810253518,-21.435313896396938,-0.39416335125787527,-8.0,
naca4210,4,2,10,0.1,5000000.0,-0.39644410144290815,-8.0,0.017502625425775596,-22.650550520213766,-0.39644410144290815,-8.0,
naca4210,4,2,10,0.1,10000000.0,-0.4011886666112761,-8.0,0.016575637523549458,-24.203513502349246,-0.4011886666112761,-8.0,
naca4210,4,2,10,0.1,17000000.0,-0.40719063102716074,-8.0,0.016131978219147358,-25.24120882731284,-0.40719063102716074,-8.0,
naca4212,4,2,12,0.12,1700000.0,1.7327181155239795,11.5,0.006795069411985314,144.249518469426,1.4140746271863933,8.0,-0.07501081647894219
naca4212,4,2,12,0.12,3000000.0,1.7410614056033857,12.0,0.006249709618686173,164.0164420632792,1.434463816494119,8.0,-0.0742712349912813
naca4212,4,2,12,0.12,5000000.0,1.753892105832573,12.0,0.005926665027753168,179.9390632799434,1.3900369358242224,7.5,-0.07386354292939384
naca4212,4,2,12,0.12,10000000.0,1.7693411506839116,12.0,0.005667097660940828,200.82906961641402,1.3344275630619191,7.0,-0.07375868914511977
naca4212,4,2,12,0.12,17000000.0,1.7796929155671273,11.5,0.005593562058737095,215.26115810264292,1.338045900613779,7.0,-0.07383638798315871
naca4214,4,2,14,0.14,1700000.0,1.772449750370012,12.5,0.006965789155037543,138.38735584649774,1.4674333861004047,8.5,-0.07335633864425088
naca4214,4,2,14,0.14,3000000.0,1.7933507275819183,12.0,0.0065522202133178895,158.5131227407917,1.4941847196232594,8.5,-0.07257258238945628
naca4214,4,2,14,0.14,5000000.0,1.803556190199774,12.0,0.006268654029376326,175.01306631043195,1.5100041434606717,8.5,-0.07215506643801321
naca4214,4,2,14,0.14,10000000.0,1.8093576766668702,12.0,0.006034710719540456,197.12468849266625,1.4600247405402988,8.0,-0.07203887214538318
naca4214,4,2,14,0.14,17000000.0,1.8171459325561894,12.0,0.005849658167694649,211.70128866912103,1.4060122712576821,7.5,-0.07204267576996998
naca4215,4,2,15,0.15,1700000.0,1.7766792561597982,12.5,0.007191731669888813,135.02057973140583,1.4649630201970127,8.5,-0.07250315602340256
naca4215,4,2,15,0.15,3000000.0,1.8044269512360167,12.5,0.006771713661679134,155.23651725642097,1.4941673969820415,8.5,-0.07174063239439564
naca4215,4,2,15,0.15,5000000.0,1.8204770348733388,12.5,0.0064883224819100305,172.20378853256324,1.509248598633758,8.5,-0.0713417954090072
naca4215,4,2,15,0.15,10000000.0,1.8269344551876576,12.0,0.006217056031522698,194.8729122818182,1.4598687549397684,8.0,-0.07120980474459242
naca4215,4,2,15,0.15,17000000.0,1.8290421998324644,12.0,0.005960686003558329,209.9712473186693,1.4700348845815157,8.0,-0.071174097969014
naca4216,4,2,16,0.16,1700000.0,1.7728885485066344,12.5,0.007434455969845763,131.2452000258575,1.4601990912269802,8.5,-0.07161027430453619
naca4216,4,2,16,0.16,3000000.0,1.806238637236155,12.5,0.006986364133969732,151.42099095816508,1.4906260264423754,8.5,-0.0708885039246911
naca4216,4,2,16,0.16,5000000.0,1.8289532482121342,12.5,0.006699449237594261,168.84819364134242,1.5050020871161922,8.5,-0.07051176850883394
naca4216,4,2,16,0.16,10000000.0,1.8423319142175236,12.5,0.006341996329348765,192.09417704101946,1.51836177162534,8.5,-0.07035715402890311
naca4216,4,2,16,0.16,17000000.0,1.841265408804233,12.5,0.006083894906260015,207.20936906573732,1.5319144337195092,8.5,-0.07027510789486184
naca4217,4,2,17,0.17,1700000.0,1.7771284288716929,13.0,0.00750707282506443,127.45164106468113,1.4056433374715036,8.0,-0.07044340516117577
naca4217,4,2,17,0.17,3000000.0,1.8149181282693572,13.0,0.007054802723236993,147.00639107045245,1.482482585769891,8.5,-0.06974738044746445
naca4217,4,2,17,0.17,5000000.0,1.8425801167901112,13.0,0.006746727682994829,164.52368881170418,1.4968316194289786,8.5,-0.06936856501772404
naca4217,4,2,17,0.17,10000000.0,1.86484881487834,13.0,0.0063730249914986875,187.96489225146715,1.5131032481558524,8.5,-0.06919061627430752
naca4217,4,2,17,0.17,17000000.0,1.8676876485272755,12.5,0.0061242079206891495,203.4459542882334,1.5306597076385717,8.5,-0.06905855268333157
naca4218,4,2,18,0.18,1700000.0,1.7712270468089242,13.5,0.0076254153988479,122.77174002069933,1.3943627823874905,8.0,-0.06945960996739245
naca4218,4,2,18,0.18,3000000.0,1.8099333327279181,13.0,0.0071766885414483875,142.31284838701023,1.4158459995573296,8.0,-0.06883519047055796
naca4218,4,2,18,0.18,5000000.0,1.8416582842444253,13.0,0.006851773707681002,160.3817514584492,1.4278718701245254,8.0,-0.06848532508849049
naca4218,4,2,18,0.18,10000000.0,1.872089824455083,13.0,0.006485807477746591,183.84170912602443,1.5076414814682204,8.5,-0.06826725259705142
naca4218,4,2,18,0.18,17000000.0,1.877156129615845,13.0,0.006243384965732281,199.1107094030868,1.5299723838079557,8.5,-0.0680774648576865
naca4410,4,4,10,0.1,1700000.0,1.5703571949068296,10.0,0.005132738025954887,162.10408892242108,1.0077731678004045,4.0,-0.1137240934025629
naca4410,4,4,10,0.1,3000000.0,1.5939162844642853,10.0,0.004882957037485562,175.2499484985284,0.9569667773787423,3.5,-0.11342610088754321
naca4410,4,4,10,0.1,5000000.0,1.6100032510880515,10.0,0.004915218195271903,182.28492977812928,0.9549994132643269,3.5,-0.11338460735269135
naca4410,4,4,10,0.1,10000000.0,1.6240460490445077,10.0,0.005064534950931561,175.86959415646874,1.0137491307425317,4.0,-0.1131656947249476
naca4410,4,4,10,0.1,17000000.0,1.6292707517498333,10.0,0.004905755554902552,176.76773538222494,1.2501172019458544,6.0,-0.113057548814025
naca4412,4,4,12,0.12,1700000.0,1.6010775526084828,10.5,0.0056089107275319365,158.66576388796645,1.0792793383564914,4.5,-0.1131097360551121
naca4412,4,4,12,0.12,3000000.0,1.6208483156328937,10.5,0.005282247162628537,172.39122208371379,1.0260386006215092,4.0,-0.11293171602381769
naca4412,4,4,12,0.12,5000000.0,1.6357885454475416,10.5,0.005321754754980489,180.32332264974087,1.0225837345165047,4.0,-0.11275064273164384
naca4412,4,4,12,0.12,10000000.0,1.6503139810164296,10.0,0.005264031746884395,177.14657448977547,1.0845480210618959,4.5,-0.11249618992997001
naca4412,4,4,12,0.12,17000000.0,1.66220860676304,10.0,0.005075124568180595,177.29855805066236,1.319463937832527,6.5,-0.11243507621865244
naca4414,4,4,14,0.14,1700000.0,1.6405063552454209,11.5,0.006128694637990779,154.91385712164305,1.1469656376959194,5.0,-0.11206294586241196
naca4414,4,4,14,0.14,3000000.0,1.664783398786603,11.0,0.00578673143834249,169.419019364967,1.089523255496019,4.5,-0.11184525581429788
naca4414,4,4,14,0.14,5000000.0,1.6826732446067378,11.0,0.005795693546174416,177.8514743379913,1.0882208033198142,4.5,-0.11161748028833225
naca4414,4,4,14,0.14,10000000.0,1.7007132356327168,11.0,0.005461240410640286,176.8536562659515,1.1534560654634767,5.0,-0.1114286700465604
naca4414,4,4,14,0.14,17000000.0,1.7118439491496167,10.5,0.005242230011245584,178.0048594386948,1.3861191832186732,7.0,-0.111400890774041
naca4415,4,4,15,0.15,1700000.0,1.6554562628645269,11.5,0.0063678361094450416,152.704851775696,1.2052244831603924,5.5,-0.11151429836203997
